sce_name,target_year,bus,type,area_km2,oly_field,rel,onshore
tyndp_de,2030,AT1 0,H2 Electrolysis,0.24799767318709148,35.0,0.0032197451891800405,True
tyndp_de,2030,AT1 0,H2 Store,1.7706308289428923e-08,0.0,2.298803863777334e-10,True
tyndp_de,2030,AT1 0,grid,0.00021676065727598074,0.0,2.8141960950630794e-06,True
tyndp_de,2030,AT1 0,onwind,10.99313597354629,1540.0,0.14272350304724574,True
tyndp_de,2030,AT1 0,protected area,718.3506129580715,100609.0,9.326321092018508,True
tyndp_de,2030,AT1 0,solar,9.33850552111378,1308.0,0.12124149327422958,True
tyndp_de,2030,AT1 0,solar rooftop,3.669188901470929,514.0,0.0476369522418517,True
tyndp_de,2030,AT1 0,urban area,367.5506129580716,51478.0,4.771896859528778,True
tyndp_de,2030,AT1 1,H2 Electrolysis,0.000724353230987387,0.0,1.852007832660709e-06,True
tyndp_de,2030,AT1 1,H2 Store,1.76394259550859e-08,0.0,4.5100033567775355e-11,True
tyndp_de,2030,AT1 1,grid,0.00012796117551831468,0.0,3.271678639623781e-07,True
tyndp_de,2030,AT1 1,onwind,965.5620832417438,135233.0,2.4687244628512452,True
tyndp_de,2030,AT1 1,protected area,6835.660102286956,957375.0,17.477241088004735,True
tyndp_de,2030,AT1 1,solar,9.556456078212326,1338.0,0.024433702718771263,True
tyndp_de,2030,AT1 1,solar rooftop,34.24443597801222,4796.0,0.08755529891110701,True
tyndp_de,2030,AT1 1,urban area,2684.380102286957,375964.0,6.863354455528847,True
tyndp_de,2030,AT1 2,H2 Electrolysis,0.0008738179160245632,0.0,2.3506740714812467e-06,True
tyndp_de,2030,AT1 2,H2 Store,1.7591765399113075e-08,0.0,4.732394019043393e-11,True
tyndp_de,2030,AT1 2,grid,3.323648749946851,465.0,0.008941010244737875,True
tyndp_de,2030,AT1 2,onwind,88.32673864655987,12371.0,0.23760942702979831,True
tyndp_de,2030,AT1 2,protected area,5292.118421456282,741193.0,14.236427668045039,True
tyndp_de,2030,AT1 2,solar,178.77384907086818,25038.0,0.4809229062064443,True
tyndp_de,2030,AT1 2,solar rooftop,18.694969755277185,2618.0,0.05029169105479964,True
tyndp_de,2030,AT1 2,urban area,1750.6784214562815,245193.0,4.709533070163461,True
