sce_name,target_year,bus,type,area_km2,oly_field,rel,onshore
tyndp_ga,2030,AT1 0,H2 Electrolysis,0.24263814122019006,34.0,0.003150162571549313,True
tyndp_ga,2030,AT1 0,H2 Store,2.454665628660049e-05,0.0,3.186883871673023e-07,True
tyndp_ga,2030,AT1 0,grid,5.608871806867837e-05,0.0,7.281978812465034e-07,True
tyndp_ga,2030,AT1 0,onwind,10.994463634233671,1540.0,0.1427407400199001,True
tyndp_ga,2030,AT1 0,protected area,718.3506129580715,100609.0,9.326321092018508,True
tyndp_ga,2030,AT1 0,solar,9.386101806961255,1315.0,0.12185943420250853,True
tyndp_ga,2030,AT1 0,solar rooftop,3.669184396496168,514.0,0.04763689375392063,True
tyndp_ga,2030,AT1 0,urban area,367.5506129580716,51478.0,4.771896859528778,True
tyndp_ga,2030,AT1 1,H2 Electrolysis,0.0007504134297225874,0.0,1.918637882909116e-06,True
tyndp_ga,2030,AT1 1,H2 Store,2.454226525886998e-05,0.0,6.274903672163706e-08,True
tyndp_ga,2030,AT1 1,grid,6.666992386457768e-05,0.0,1.7045995781889592e-07,True
tyndp_ga,2030,AT1 1,onwind,886.3634182735568,124141.0,2.2662313399070504,True
tyndp_ga,2030,AT1 1,protected area,6835.660102286956,957375.0,17.477241088004735,True
tyndp_ga,2030,AT1 1,solar,9.553186995990645,1338.0,0.024425344412876897,True
tyndp_ga,2030,AT1 1,solar rooftop,34.24387644902881,4796.0,0.08755386832169905,True
tyndp_ga,2030,AT1 1,urban area,2684.380102286957,375964.0,6.863354455528847,True
tyndp_ga,2030,AT1 2,H2 Electrolysis,0.0009214879968434274,0.0,2.4789122557887077e-06,True
tyndp_ga,2030,AT1 2,H2 Store,2.452250860949369e-05,0.0,6.596846333646478e-08,True
tyndp_ga,2030,AT1 2,grid,5.883156831804391,824.0,0.015826391253108155,True
tyndp_ga,2030,AT1 2,onwind,88.32830334986737,12371.0,0.23761363626770363,True
tyndp_ga,2030,AT1 2,protected area,5292.118421456282,741193.0,14.236427668045039,True
